BusNum,Lat,Lon,AreaNum,SubName,BusName,AreaName,Vnom
120354,29.6957,-98.4908,6,BULVERDE 6,BULVERDE 6 4,South Central,13.8
111192,29.9418,-95.5306,7,CYPRESS 54,CYPRESS 54 4,Coast,13.8
260219,32.9192,-96.9894,5,COPPELL 11,COPPELL 11 6,North Central,13.8
240278,32.5886,-100.6728,3,HERMLEIGH 4,HERMLEIGH 4 3,West,13.8
150510,34.29,-99.3647,2,ODELL 1,ODELL 1 2,North,13.8
111361,28.9888,-95.3954,7,CLUTE 7,CLUTE 7 3,Coast,13.8
250355,32.1246,-96.1013,8,TRINIDAD 5,TRINIDAD 5 4,East,13.8
140366,30.3051,-97.7077,6,AUSTIN 57,AUSTIN 57 3,South Central,13.8
170567,33.2707,-96.9792,5,AUBREY 6,AUBREY 6 2,North Central,13.8
220222,30.5756,-102.5513,1,FORT STOCKTON 4,FORT STOCKTON 4 2,Far West,13.8
111367,29.2878,-96.0683,7,WHARTON 3,WHARTON 3 6,Coast,13.8
230265,29.9173,-96.7506,6,FAYETTEVILLE 2,FAYETTEVILLE 2 3,South Central,13.8
120207,29.6426,-98.6206,6,HELOTES 5,HELOTES 5 3,South Central,13.8
220153,30.9515,-102.4141,1,IMPERIAL 1,IMPERIAL 1 2,Far West,13.8
140340,30.2099,-97.6129,6,DEL VALLE 10,DEL VALLE 10 3,South Central,13.8
170541,33.6968,-95.5577,2,PARIS 6,PARIS 6 4,North,13.8
220162,31.8414,-102.315,1,ODESSA 19,ODESSA 19 3,Far West,13.8
190209,35.2002,-102.3155,2,WILDORADO 2,WILDORADO 2 3,North,13.8
111214,29.4829,-95.6311,7,THOMPSONS 6,THOMPSONS 6 8,Coast,13.8
160293,28.6481,-96.5462,7,POINT COMFORT 7,POINT COMFORT 7 2,Coast,13.8
220163,31.8414,-102.315,1,ODESSA 19,ODESSA 19 4,Far West,13.8
160298,28.6958,-96.9454,7,BLOOMINGTON 5,BLOOMINGTON 5 3,Coast,13.8
200181,26.3308,-97.5857,4,HARLINGEN 6,HARLINGEN 6 2,South,13.8
220188,32.1218,-101.3853,1,FORSAN 8,FORSAN 8 2,Far West,13.8
230297,31.2867,-96.8772,5,MARLIN 3,MARLIN 3 2,North Central,13.8
270213,29.7807,-97.9894,6,SAN MARCOS 7,SAN MARCOS 7 3,South Central,13.8
140381,30.2659,-97.6849,6,AUSTIN 58,AUSTIN 58 2,South Central,13.8
220181,32.1408,-101.3986,1,FORSAN 5,FORSAN 5 3,Far West,13.8
180109,28.8296,-100.5522,4,QUEMADO 5,QUEMADO 5 3,South,13.8
160199,28.8947,-97.135,7,NURSERY 3,NURSERY 3 4,Coast,13.8
270199,29.5376,-97.9321,6,SEGUIN 8,SEGUIN 8 3,South Central,13.8
240307,31.1125,-100.0281,3,EDEN 2,EDEN 2 3,West,13.8
130166,32.8714,-96.8986,5,CARROLLTON 8,CARROLLTON 8 3,North Central,13.8
200200,26.4512,-98.1775,4,HARGILL 5,HARGILL 5 8,South,13.8
170547,33.0197,-96.962,5,LEWISVILLE 4,LEWISVILLE 4 5,North Central,13.8
250360,32.2606,-94.5706,8,TATUM 4,TATUM 4 4,East,13.8
111268,29.7232,-95.1289,7,DEER PARK 13,DEER PARK 13 4,Coast,13.8
210338,31.0559,-97.3172,5,TEMPLE 7,TEMPLE 7 4,North Central,13.8
220156,30.9514,-102.4141,1,IMPERIAL 2,IMPERIAL 2 3,Far West,13.8
140318,30.5553,-98.2576,6,MARBLE FALLS 7,MARBLE FALLS 7 3,South Central,13.8
160294,28.6481,-96.5462,7,POINT COMFORT 7,POINT COMFORT 7 3,Coast,13.8
140342,30.2099,-97.6129,6,DEL VALLE 10,DEL VALLE 10 5,South Central,13.8
111344,29.7029,-95.0718,7,LA PORTE 10,LA PORTE 10 3,Coast,13.8
110099,28.8694,-96.1149,7,ELMATON 2,ELMATON 2 3,Coast,13.8
111209,29.4829,-95.6311,7,THOMPSONS 6,THOMPSONS 6 3,Coast,13.8
160221,28.6917,-96.5417,7,POINT COMFORT 5,POINT COMFORT 5 7,Coast,13.8
230282,31.092,-96.695,8,BREMOND 4,BREMOND 4 6,East,13.8
270186,29.8706,-98.1947,6,CANYON LAKE 7,CANYON LAKE 7 2,South Central,13.8
220167,31.8414,-102.315,1,ODESSA 19,ODESSA 19 8,Far West,13.8
150195,32.4713,-97.3858,5,JOSHUA 6,JOSHUA 6 3,North Central,13.8
210328,31.8595,-97.3586,5,WHITNEY 5,WHITNEY 5 3,North Central,13.8
160266,28.6503,-96.5397,7,POINT COMFORT 6,POINT COMFORT 6 3,Coast,13.8
150442,32.2984,-97.7855,5,GLEN ROSE 5,GLEN ROSE 5 3,North Central,13.8
180114,26.5576,-99.1642,4,FALCON HEIGHTS 1,FALCON HEIGHTS 1 2,South,13.8
111247,29.7592,-95.0096,7,BAYTOWN 12,BAYTOWN 12 3,Coast,13.8
150488,33.0583,-97.9103,5,POOLVILLE 2,POOLVILLE 2 2,North Central,13.8
111382,29.4753,-95.6342,7,THOMPSONS 8,THOMPSONS 8 2,Coast,13.8
260209,32.4302,-97.0537,5,VENUS 3,VENUS 3 4,North Central,13.8
170552,33.6308,-95.59,2,PARIS 7,PARIS 7 5,North,13.8
270222,29.6244,-98.1419,6,MARION 2,MARION 2 7,South Central,13.8
120457,28.9276,-99.0919,4,PEARSALL 6,PEARSALL 6 11,South,13.8
190142,33.8251,-101.0997,2,DOUGHERTY 2,DOUGHERTY 2 2,North,13.8
150486,33.101,-97.9574,5,PERRIN 2,PERRIN 2 8,North Central,13.8
150437,32.6581,-98.3103,5,GORDON 3,GORDON 3 4,North Central,13.8
111063,30.0438,-95.3535,7,SPRING 30,SPRING 30 3,Coast,13.8
110070,29.1101,-95.9264,7,PLEDGER 1,PLEDGER 1 2,Coast,13.8
220159,30.9178,-102.0867,1,IRAAN 4,IRAAN 4 3,Far West,13.8
140365,30.3051,-97.7077,6,AUSTIN 57,AUSTIN 57 2,South Central,13.8
110034,28.8052,-95.6462,7,CEDAR LANE 1,CEDAR LANE 1 2,Coast,13.8
130361,32.7563,-96.4916,5,FORNEY 3,FORNEY 3 5,North Central,13.8
260202,32.7751,-97.1421,5,HURST 10,HURST 10 2,North Central,13.8
111070,30.023,-95.3839,7,SPRING 32,SPRING 32 4,Coast,13.8
220212,31.7433,-101.4934,1,GARDEN CITY 3,GARDEN CITY 3 3,Far West,13.8
140157,30.3,-97.6267,6,MANOR 1,MANOR 1 3,South Central,13.8
111291,28.9914,-95.4075,7,CLUTE 5,CLUTE 5 8,Coast,13.8
160205,27.6065,-97.3117,4,CORPUS CHRISTI 28,CORPUS CHRISTI 28 3,South,13.8
230262,30.6475,-96.3723,8,BRYAN 13,BRYAN 13 2,East,13.8
140369,30.3345,-97.6217,6,MANOR 8,MANOR 8 2,South Central,13.8
140355,30.1479,-97.2714,6,BASTROP 6,BASTROP 6 3,South Central,13.8
170530,33.1708,-96.1264,5,GREENVILLE 8,GREENVILLE 8 5,North Central,13.8
170098,32.9734,-96.8936,5,CARROLLTON 11,CARROLLTON 11 3,North Central,13.8
111334,29.7732,-94.9019,7,BAYTOWN 13,BAYTOWN 13 3,Coast,13.8
230293,29.5503,-96.5378,6,ROCK ISLAND 2,ROCK ISLAND 2 2,South Central,13.8
140285,30.4964,-97.6819,6,ROUND ROCK 13,ROUND ROCK 13 3,South Central,13.8
111226,29.8247,-94.9197,7,MONT BELVIEU 4,MONT BELVIEU 4 3,Coast,13.8
170569,33.6145,-96.6904,2,SOUTHMAYD 2,SOUTHMAYD 2 2,North,13.8
220219,30.9602,-103.3067,1,SARAGOSA 2,SARAGOSA 2 2,Far West,13.8
220147,31.8403,-102.3264,1,ODESSA 18,ODESSA 18 7,Far West,13.8
111329,29.002,-95.394,7,CLUTE 6,CLUTE 6 2,Coast,13.8
111315,29.7248,-95.1765,7,PASADENA 7,PASADENA 7 6,Coast,13.8
260216,32.9192,-96.9894,5,COPPELL 11,COPPELL 11 3,North Central,13.8
111368,29.2878,-96.0683,7,WHARTON 3,WHARTON 3 7,Coast,13.8
110102,28.7222,-96.1372,7,PALACIOS 2,PALACIOS 2 2,Coast,13.8
180131,27.32,-99,4,MIRANDO CITY 7,MIRANDO CITY 7 3,South,13.8
210356,31.9339,-97.6537,5,MERIDIAN 4,MERIDIAN 4 2,North Central,13.8
111348,29.7134,-95.1345,7,DEER PARK 14,DEER PARK 14 3,Coast,13.8
170554,33.6308,-95.59,2,PARIS 7,PARIS 7 7,North,13.8
150260,32.9744,-97.2687,5,KELLER 4,KELLER 4 3,North Central,13.8
111380,29.7233,-95.2103,7,GALENA PARK 22,GALENA PARK 22 2,Coast,13.8
200174,26.3418,-98.1758,4,EDINBURG 16,EDINBURG 16 4,South,13.8
170551,33.6308,-95.59,2,PARIS 7,PARIS 7 4,North,13.8
120470,29.3098,-98.3203,6,ADKINS 8,ADKINS 8 3,South Central,13.8
140341,30.2099,-97.6129,6,DEL VALLE 10,DEL VALLE 10 4,South Central,13.8
150505,33.2059,-98.3651,5,BRYSON 2,BRYSON 2 3,North Central,13.8
111345,29.7029,-95.0718,7,LA PORTE 10,LA PORTE 10 4,Coast,13.8
110984,30.1293,-95.4063,7,SPRING 20,SPRING 20 3,Coast,13.8
200197,26.4512,-98.1775,4,HARGILL 5,HARGILL 5 5,South,13.8
110826,29.9194,-95.4008,7,SPRING 6,SPRING 6 3,Coast,13.8
220191,31.995,-102.8283,1,GOLDSMITH 4,GOLDSMITH 4 3,Far West,13.8
270218,29.6244,-98.1419,6,MARION 2,MARION 2 3,South Central,13.8
111399,29.4924,-94.9848,7,BACLIFF 3,BACLIFF 3 7,Coast,13.8
111248,29.7592,-95.0096,7,BAYTOWN 12,BAYTOWN 12 4,Coast,13.8
220143,31.8403,-102.3264,1,ODESSA 18,ODESSA 18 3,Far West,13.8
110074,29.145,-96.1938,7,DANEVANG 1,DANEVANG 1 2,Coast,13.8
220145,31.8403,-102.3264,1,ODESSA 18,ODESSA 18 5,Far West,13.8
240296,31.3603,-99.5514,3,DOOLE 1,DOOLE 1 2,West,13.8
111335,29.7732,-94.9019,7,BAYTOWN 13,BAYTOWN 13 4,Coast,13.8
170518,32.8359,-96.5458,5,SUNNYVALE 6,SUNNYVALE 6 2,North Central,13.8
111289,28.9914,-95.4075,7,CLUTE 5,CLUTE 5 6,Coast,13.8
140258,30.5372,-97.4502,6,TAYLOR 2,TAYLOR 2 3,South Central,13.8
240239,32.3182,-100.177,3,NOLAN 4,NOLAN 4 3,West,13.8
220123,31.5839,-102.9633,1,WICKETT 1,WICKETT 1 5,Far West,13.8
111396,29.4924,-94.9848,7,BACLIFF 3,BACLIFF 3 4,Coast,13.8
111336,29.7732,-94.9019,7,BAYTOWN 13,BAYTOWN 13 5,Coast,13.8
150466,33.1958,-97.8025,5,BRIDGEPORT 4,BRIDGEPORT 4 3,North Central,13.8
150485,33.101,-97.9574,5,PERRIN 2,PERRIN 2 7,North Central,13.8
250369,31.8908,-96.1131,8,FAIRFIELD 5,FAIRFIELD 5 4,East,13.8
220201,29.6001,-104.3,1,PRESIDIO 4,PRESIDIO 4 2,Far West,13.8
110047,29.2453,-96.4161,7,LOUISE 1,LOUISE 1 3,Coast,13.8
150445,32.4031,-97.7006,5,GRANBURY 10,GRANBURY 10 3,North Central,13.8
150490,33.0583,-97.9103,5,POOLVILLE 2,POOLVILLE 2 4,North Central,13.8
240210,32.4302,-100.2357,3,TRENT 1,TRENT 1 3,West,13.8
140309,30.3034,-97.6128,6,MANOR 7,MANOR 7 7,South Central,13.8
210331,31.8595,-97.3586,5,WHITNEY 5,WHITNEY 5 6,North Central,13.8
240205,32.0501,-100.6917,3,SILVER 1,SILVER 1 3,West,13.8
270224,29.7373,-98.0228,6,NEW BRAUNFELS 13,NEW BRAUNFELS 13 2,South Central,13.8
111266,29.7232,-95.1289,7,DEER PARK 13,DEER PARK 13 2,Coast,13.8
111256,29.7211,-95.3954,7,HOUSTON 49,HOUSTON 49 2,Coast,13.8
150454,33.8625,-98.5894,2,WICHITA FALLS 11,WICHITA FALLS 11 6,North,13.8
170563,33.5826,-96.6179,2,SHERMAN 5,SHERMAN 5 2,North,13.8
150448,32.4031,-97.7006,5,GRANBURY 10,GRANBURY 10 6,North Central,13.8
240310,31.0486,-100.6231,3,ELDORADO 4,ELDORADO 4 3,West,13.8
160267,28.6503,-96.5397,7,POINT COMFORT 6,POINT COMFORT 6 4,Coast,13.8
240241,32.3984,-100.6481,3,LORAINE 2,LORAINE 2 2,West,13.8
110977,30.2087,-95.4341,7,CONROE 13,CONROE 13 3,Coast,13.8
260210,32.4302,-97.0537,5,VENUS 3,VENUS 3 5,North Central,13.8
220230,31.001,-102.2817,1,MC CAMEY 5,MC CAMEY 5 2,Far West,13.8
240233,32.6256,-99.4928,3,ABILENE 6,ABILENE 6 3,West,13.8
230259,31.422,-96.2525,8,DONIE 3,DONIE 3 3,East,13.8
240288,33.04,-99.5525,2,HASKELL 2,HASKELL 2 3,North,13.8
180121,27.4881,-99.0053,4,MIRANDO CITY 6,MIRANDO CITY 6 2,South,13.8
170545,33.0197,-96.962,5,LEWISVILLE 4,LEWISVILLE 4 3,North Central,13.8
111290,28.9914,-95.4075,7,CLUTE 5,CLUTE 5 7,Coast,13.8
111406,29.7408,-96.1599,7,SEALY 5,SEALY 5 2,Coast,13.8
150309,32.6726,-97.4684,5,CROWLEY 3,CROWLEY 3 3,North Central,13.8
111330,29.002,-95.394,7,CLUTE 6,CLUTE 6 3,Coast,13.8
220209,32.7,-101.7411,1,ACKERLY 2,ACKERLY 2 2,Far West,13.8
111201,29.9418,-95.5306,7,CYPRESS 54,CYPRESS 54 13,Coast,13.8
120472,29.2571,-98.384,6,ELMENDORF 12,ELMENDORF 12 2,South Central,13.8
120454,28.9276,-99.0919,4,PEARSALL 6,PEARSALL 6 8,South,13.8
160222,28.6917,-96.5417,7,POINT COMFORT 5,POINT COMFORT 5 8,Coast,13.8
140307,30.3034,-97.6128,6,MANOR 7,MANOR 7 5,South Central,13.8
200198,26.4512,-98.1775,4,HARGILL 5,HARGILL 5 6,South,13.8
111262,29.3762,-94.9465,7,TEXAS CITY 6,TEXAS CITY 6 2,Coast,13.8
220236,30.9879,-102.2683,1,MC CAMEY 7,MC CAMEY 7 2,Far West,13.8
220130,32.2732,-101.4224,1,BIG SPRING 8,BIG SPRING 8 3,Far West,13.8
120505,29.4695,-98.3319,6,CONVERSE 10,CONVERSE 10 2,South Central,13.8
130373,32.6486,-96.6444,5,HUTCHINS 3,HUTCHINS 3 3,North Central,13.8
190109,32.7471,-100.9547,3,SNYDER 1,SNYDER 1 3,West,13.8
130192,32.8168,-96.612,5,MESQUITE 29,MESQUITE 29 3,North Central,13.8
210308,31.4258,-97.7219,5,GATESVILLE 7,GATESVILLE 7 3,North Central,13.8
111217,28.795,-96.0481,7,ELMATON 3,ELMATON 3 2,Coast,13.8
160220,28.6917,-96.5417,7,POINT COMFORT 5,POINT COMFORT 5 6,Coast,13.8
150473,33.1958,-97.8025,5,BRIDGEPORT 4,BRIDGEPORT 4 10,North Central,13.8
190108,32.7471,-100.9547,3,SNYDER 1,SNYDER 1 2,West,13.8
110563,29.1307,-95.6308,7,WEST COLUMBIA 1,WEST COLUMBIA 1 3,Coast,13.8
110003,29.198,-96.6616,7,EDNA 1,EDNA 1 3,Coast,13.8
130365,32.7563,-96.4916,5,FORNEY 3,FORNEY 3 9,North Central,13.8
111242,29.7535,-94.9973,7,BAYTOWN 11,BAYTOWN 11 3,Coast,13.8
111210,29.4829,-95.6311,7,THOMPSONS 6,THOMPSONS 6 4,Coast,13.8
190145,34.3112,-101.2511,2,SOUTH PLAINS 1,SOUTH PLAINS 1 3,North,13.8
200162,26.2697,-97.867,4,SANTA ROSA 2,SANTA ROSA 2 2,South,13.8
270212,29.7807,-97.9894,6,SAN MARCOS 7,SAN MARCOS 7 2,South Central,13.8
120458,28.9276,-99.0919,4,PEARSALL 6,PEARSALL 6 12,South,13.8
111187,29.8222,-95.2194,7,GALENA PARK 18,GALENA PARK 18 6,Coast,13.8
110030,29.2996,-96.1336,7,WHARTON 1,WHARTON 1 2,Coast,13.8
110006,29.2786,-95.9966,7,LANE CITY 1,LANE CITY 1 2,Coast,13.8
210341,31.0559,-97.3172,5,TEMPLE 7,TEMPLE 7 7,North Central,13.8
150547,33.2149,-97.2097,5,DENTON 2,DENTON 2 9,North Central,13.8
150484,33.101,-97.9574,5,PERRIN 2,PERRIN 2 6,North Central,13.8
120469,29.3098,-98.3203,6,ADKINS 8,ADKINS 8 2,South Central,13.8
160250,27.8894,-97.2584,4,GREGORY 3,GREGORY 3 4,South,13.8
240182,31.4932,-100.45,3,GOODFELLOW AFB 9,GOODFELLOW AFB 9 3,West,13.8
120473,29.2571,-98.384,6,ELMENDORF 12,ELMENDORF 12 3,South Central,13.8
170535,33.8182,-96.5692,2,CARTWRIGHT 2,CARTWRIGHT 2 2,North,13.8
150472,33.1958,-97.8025,5,BRIDGEPORT 4,BRIDGEPORT 4 9,North Central,13.8
170571,33.6166,-96.8687,2,COLLINSVILLE 5,COLLINSVILLE 5 2,North,13.8
110002,29.198,-96.6616,7,EDNA 1,EDNA 1 2,Coast,13.8
110774,29.6956,-95.377,7,HOUSTON 25,HOUSTON 25 3,Coast,13.8
160191,27.8194,-97.4192,4,CORPUS CHRISTI 27,CORPUS CHRISTI 27 4,South,13.8
110031,29.2996,-96.1336,7,WHARTON 1,WHARTON 1 3,Coast,13.8
111196,29.9418,-95.5306,7,CYPRESS 54,CYPRESS 54 8,Coast,13.8
120518,29.3781,-98.2692,6,ADKINS 9,ADKINS 9 2,South Central,13.8
110035,28.8052,-95.6462,7,CEDAR LANE 1,CEDAR LANE 1 3,Coast,13.8
111312,29.7248,-95.1765,7,PASADENA 7,PASADENA 7 3,Coast,13.8
240291,29.7276,-100.7943,4,DEL RIO 10,DEL RIO 10 2,South,13.8
240298,31.87,-100.828,3,SILVER 3,SILVER 3 2,West,13.8
190201,33.1509,-101.6792,1,TAHOKA 1,TAHOKA 1 2,Far West,13.8
210344,31.3834,-98.4667,5,GOLDTHWAITE 6,GOLDTHWAITE 6 3,North Central,13.8
111386,28.9792,-95.3069,7,FREEPORT 3,FREEPORT 3 2,Coast,13.8
111225,29.8247,-94.9197,7,MONT BELVIEU 4,MONT BELVIEU 4 2,Coast,13.8
110055,29.1308,-96.455,7,LOUISE 2,LOUISE 2 3,Coast,13.8
190190,34.7696,-102.0524,2,UMBARGER 5,UMBARGER 5 3,North,13.8
111183,29.8222,-95.2194,7,GALENA PARK 18,GALENA PARK 18 2,Coast,13.8
160258,27.8828,-97.2428,4,INGLESIDE 4,INGLESIDE 4 3,South,13.8
120474,29.2571,-98.384,6,ELMENDORF 12,ELMENDORF 12 4,South Central,13.8
250347,31.9399,-94.9898,8,REKLAW 4,REKLAW 4 3,East,13.8
111267,29.7232,-95.1289,7,DEER PARK 13,DEER PARK 13 3,Coast,13.8
150467,33.1958,-97.8025,5,BRIDGEPORT 4,BRIDGEPORT 4 4,North Central,13.8
111252,29.7314,-95.0839,7,DEER PARK 12,DEER PARK 12 3,Coast,13.8
160288,26.9417,-97.6425,4,ARMSTRONG 4,ARMSTRONG 4 2,South,13.8
150428,33.1344,-98.6117,5,GRAHAM 3,GRAHAM 3 3,North Central,13.8
150439,32.6581,-98.3103,5,GORDON 3,GORDON 3 6,North Central,13.8
140320,30.5553,-98.2576,6,MARBLE FALLS 7,MARBLE FALLS 7 5,South Central,13.8
190134,35.2053,-101.4342,2,PANHANDLE 5,PANHANDLE 5 2,North,13.8
220178,30.8073,-102.3556,1,IRAAN 5,IRAAN 5 2,Far West,13.8
150463,32.3995,-97.4078,5,JOSHUA 7,JOSHUA 7 4,North Central,13.8
220228,32.7157,-101.9265,1,LAMESA 2,LAMESA 2 2,Far West,13.8
200196,26.4512,-98.1775,4,HARGILL 5,HARGILL 5 4,South,13.8
111313,29.7248,-95.1765,7,PASADENA 7,PASADENA 7 4,Coast,13.8
111276,29.8162,-95.1077,7,CHANNELVIEW 13,CHANNELVIEW 13 8,Coast,13.8
240168,32.4362,-99.7881,3,DYESS AFB 9,DYESS AFB 9 3,West,13.8
110039,29.437,-96.4084,7,NADA 1,NADA 1 3,Coast,13.8
120514,29.3301,-98.66,6,LACKLAND A F B 22,LACKLAND A F B 22 2,South Central,13.8
111195,29.9418,-95.5306,7,CYPRESS 54,CYPRESS 54 7,Coast,13.8
250370,31.8908,-96.1131,8,FAIRFIELD 5,FAIRFIELD 5 5,East,13.8
230295,29.5503,-96.5378,6,ROCK ISLAND 2,ROCK ISLAND 2 4,South Central,13.8
110095,28.931,-96.2976,7,MIDFIELD 1,MIDFIELD 1 3,Coast,13.8
190165,34.7201,-102.2533,2,UMBARGER 4,UMBARGER 4 3,North,13.8
111223,29.2294,-95.1952,7,LIVERPOOL 4,LIVERPOOL 4 2,Coast,13.8
120481,29.429,-98.3433,6,CONVERSE 9,CONVERSE 9 7,South Central,13.8
110026,29.2599,-96.2944,7,EL CAMPO 2,EL CAMPO 2 2,Coast,13.8
270189,29.594,-98.0407,6,MC QUEENEY 5,MC QUEENEY 5 3,South Central,13.8
111278,29.7198,-95.2706,7,GALENA PARK 20,GALENA PARK 20 2,Coast,13.8
111191,29.9418,-95.5306,7,CYPRESS 54,CYPRESS 54 3,Coast,13.8
111145,29.4157,-95.4457,7,ROSHARON 5,ROSHARON 5 3,Coast,13.8
111273,29.8162,-95.1077,7,CHANNELVIEW 13,CHANNELVIEW 13 5,Coast,13.8
170555,33.6308,-95.59,2,PARIS 7,PARIS 7 8,North,13.8
140321,30.5553,-98.2576,6,MARBLE FALLS 7,MARBLE FALLS 7 6,South Central,13.8
120450,28.9276,-99.0919,4,PEARSALL 6,PEARSALL 6 4,South,13.8
140336,30.5581,-98.3705,6,HORSESHOE BAY 5,HORSESHOE BAY 5 3,South Central,13.8
111287,28.9914,-95.4075,7,CLUTE 5,CLUTE 5 4,Coast,13.8
220174,32.2353,-101.8367,1,LENORAH 1,LENORAH 1 3,Far West,13.8
240221,32.214,-100.0571,3,WINGATE 3,WINGATE 3 2,West,13.8
270196,29.4682,-97.4919,6,GONZALES 6,GONZALES 6 2,South Central,13.8
160275,27.1197,-97.5499,4,RIVIERA 5,RIVIERA 5 2,South,13.8
200156,25.9131,-97.5214,4,BROWNSVILLE 15,BROWNSVILLE 15 2,South,13.8
240204,32.0501,-100.6917,3,SILVER 1,SILVER 1 2,West,13.8
190111,32.9255,-101.2194,3,FLUVANNA 2,FLUVANNA 2 2,West,13.8
210330,31.8595,-97.3586,5,WHITNEY 5,WHITNEY 5 5,North Central,13.8
250349,31.9399,-94.9898,8,REKLAW 4,REKLAW 4 5,East,13.8
260212,32.4302,-97.0537,5,VENUS 3,VENUS 3 7,North Central,13.8
160243,28.5707,-96.8333,7,BLOOMINGTON 4,BLOOMINGTON 4 3,Coast,13.8
230266,29.9173,-96.7506,6,FAYETTEVILLE 2,FAYETTEVILLE 2 4,South Central,13.8
210319,30.7507,-98.4176,3,BUCHANAN DAM 2,BUCHANAN DAM 2 3,West,13.8
230281,31.092,-96.695,8,BREMOND 4,BREMOND 4 5,East,13.8
220134,32.2732,-101.4224,1,BIG SPRING 8,BIG SPRING 8 7,Far West,13.8
190193,32.8638,-100.9751,3,SNYDER 2,SNYDER 2 3,West,13.8
110010,28.7913,-95.95,7,MATAGORDA 1,MATAGORDA 1 2,Coast,13.8
150469,33.1958,-97.8025,5,BRIDGEPORT 4,BRIDGEPORT 4 6,North Central,13.8
111414,29.5624,-95.0893,7,WEBSTER 10,WEBSTER 10 2,Coast,13.8
240280,32.4969,-100.5797,3,ROSCOE 1,ROSCOE 1 2,West,13.8
220247,32.7134,-101.8852,1,LAMESA 3,LAMESA 3 2,Far West,13.8
140314,30.556,-98.3384,6,HORSESHOE BAY 4,HORSESHOE BAY 4 3,South Central,13.8
180111,27.5667,-99.5089,4,LAREDO 31,LAREDO 31 2,South,13.8
240197,32.3359,-100.9156,3,COLORADO CITY 3,COLORADO CITY 3 4,West,13.8
240258,31.952,-101.0189,3,STERLING CITY 2,STERLING CITY 2 2,West,13.8
150150,32.9241,-97.4273,5,NEWARK 2,NEWARK 2 3,North Central,13.8
140361,30.1458,-97.55,6,DEL VALLE 11,DEL VALLE 11 2,South Central,13.8
111295,29.3782,-94.922,7,TEXAS CITY 8,TEXAS CITY 8 3,Coast,13.8
240304,31.1814,-101.3188,1,BARNHART 1,BARNHART 1 3,Far West,13.8
180045,28.6904,-99.8296,4,CRYSTAL CITY 1,CRYSTAL CITY 1 2,South,13.8
150478,32.3342,-97.7317,5,RAINBOW 4,RAINBOW 4 4,North Central,13.8
240275,31.9925,-101.1167,1,STERLING CITY 3,STERLING CITY 3 3,Far West,13.8
240255,31.952,-100.7914,3,SILVER 2,SILVER 2 5,West,13.8
111271,29.8162,-95.1077,7,CHANNELVIEW 13,CHANNELVIEW 13 3,Coast,13.8
230276,30.7217,-96.4608,8,MUMFORD 2,MUMFORD 2 4,East,13.8
240320,30.595,-101.453,1,OZONA 4,OZONA 4 3,Far West,13.8
111280,29.3787,-94.9438,7,TEXAS CITY 7,TEXAS CITY 7 2,Coast,13.8
111326,29.7189,-95.2319,7,GALENA PARK 21,GALENA PARK 21 4,Coast,13.8
200157,25.9131,-97.5214,4,BROWNSVILLE 15,BROWNSVILLE 15 3,South,13.8
111398,29.4924,-94.9848,7,BACLIFF 3,BACLIFF 3 6,Coast,13.8
240223,32.214,-100.0571,3,WINGATE 3,WINGATE 3 4,West,13.8
140332,30.1457,-97.2708,6,BASTROP 5,BASTROP 5 4,South Central,13.8
210340,31.0559,-97.3172,5,TEMPLE 7,TEMPLE 7 6,North Central,13.8
130370,32.5398,-96.6653,5,FERRIS 3,FERRIS 3 4,North Central,13.8
220198,32.0692,-102.5856,1,GOLDSMITH 5,GOLDSMITH 5 2,Far West,13.8
200192,26.1954,-97.4661,4,RIO HONDO 4,RIO HONDO 4 3,South,13.8
240264,32.1982,-100.2686,3,BLACKWELL 2,BLACKWELL 2 3,West,13.8
111203,29.9418,-95.5306,7,CYPRESS 54,CYPRESS 54 15,Coast,13.8
111244,29.7535,-94.9973,7,BAYTOWN 11,BAYTOWN 11 5,Coast,13.8
150517,33.4954,-98.5,2,WINDTHORST 4,WINDTHORST 4 2,North,13.8
170195,33.0955,-96.6288,5,ALLEN 6,ALLEN 6 3,North Central,13.8
130353,32.7232,-96.9358,5,DUNCANVILLE 14,DUNCANVILLE 14 4,North Central,13.8
160224,28.6917,-96.5417,7,POINT COMFORT 5,POINT COMFORT 5 10,Coast,13.8
150525,32.3377,-97.7346,5,RAINBOW 5,RAINBOW 5 5,North Central,13.8
190196,33.9153,-99.7403,2,CROWELL 2,CROWELL 2 3,North,13.8
190106,32.948,-101.1478,3,FLUVANNA 1,FLUVANNA 1 3,West,13.8
230286,30.5924,-95.9178,8,SHIRO 3,SHIRO 3 4,East,13.8
110968,30.1134,-95.7682,7,HOCKLEY 6,HOCKLEY 6 3,Coast,13.8
140201,30.1969,-97.8189,6,MANCHACA 3,MANCHACA 3 3,South Central,13.8
170524,33.0681,-96.4525,5,LAVON 5,LAVON 5 5,North Central,13.8
240285,32.4376,-100.7444,3,LORAINE 4,LORAINE 4 3,West,13.8
150139,32.6678,-97.2489,5,KENNEDALE 2,KENNEDALE 2 3,North Central,13.8
200158,25.9131,-97.5214,4,BROWNSVILLE 15,BROWNSVILLE 15 4,South,13.8
240260,31.952,-101.0189,3,STERLING CITY 2,STERLING CITY 2 4,West,13.8
220124,31.5839,-102.9633,1,WICKETT 1,WICKETT 1 6,Far West,13.8
